page_url,page_title,page_length,link_text,link_href,link_url
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Install,install.html,https://scikit-learn.org/stable/install.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,User Guide,user_guide.html,https://scikit-learn.org/stable/user_guide.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,API,modules/classes.html,https://scikit-learn.org/stable/modules/classes.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Examples,auto_examples/index.html,https://scikit-learn.org/stable/auto_examples/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Community,https://blog.scikit-learn.org/,https://blog.scikit-learn.org/
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Getting Started,getting_started.html,https://scikit-learn.org/stable/getting_started.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Tutorial,tutorial/index.html,https://scikit-learn.org/stable/tutorial/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,What's new,whats_new/v1.1.html,https://scikit-learn.org/stable/whats_new/v1.1.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Glossary,glossary.html,https://scikit-learn.org/stable/glossary.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Development,https://scikit-learn.org/dev/developers/index.html,https://scikit-learn.org/dev/developers/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,FAQ,faq.html,https://scikit-learn.org/stable/faq.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Support,support.html,https://scikit-learn.org/stable/support.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Related packages,related_projects.html,https://scikit-learn.org/stable/related_projects.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Roadmap,roadmap.html,https://scikit-learn.org/stable/roadmap.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,About us,about.html,https://scikit-learn.org/stable/about.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,GitHub,https://github.com/scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Other Versions and Download,https://scikit-learn.org/dev/versions.html,https://scikit-learn.org/dev/versions.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Getting Started,getting_started.html,https://scikit-learn.org/stable/getting_started.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Tutorial,tutorial/index.html,https://scikit-learn.org/stable/tutorial/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,What's new,whats_new/v1.1.html,https://scikit-learn.org/stable/whats_new/v1.1.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Glossary,glossary.html,https://scikit-learn.org/stable/glossary.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Development,https://scikit-learn.org/dev/developers/index.html,https://scikit-learn.org/dev/developers/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,FAQ,faq.html,https://scikit-learn.org/stable/faq.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Support,support.html,https://scikit-learn.org/stable/support.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Related packages,related_projects.html,https://scikit-learn.org/stable/related_projects.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Roadmap,roadmap.html,https://scikit-learn.org/stable/roadmap.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,About us,about.html,https://scikit-learn.org/stable/about.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,GitHub,https://github.com/scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Other Versions and Download,https://scikit-learn.org/dev/versions.html,https://scikit-learn.org/dev/versions.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Getting Started,getting_started.html,https://scikit-learn.org/stable/getting_started.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Release Highlights for 1.1,auto_examples/release_highlights/plot_release_highlights_1_1_0.html,https://scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_1_1_0.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,GitHub,https://github.com/scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Classification,supervised_learning.html#supervised-learning,https://scikit-learn.org/stable/supervised_learning.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,SVM,modules/svm.html#svm-classification,https://scikit-learn.org/stable/modules/svm.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,nearest neighbors,modules/neighbors.html#classification,https://scikit-learn.org/stable/modules/neighbors.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,random forest,modules/ensemble.html#forest,https://scikit-learn.org/stable/modules/ensemble.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,more...,supervised_learning.html#supervised-learning,https://scikit-learn.org/stable/supervised_learning.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Examples,auto_examples/index.html#classification,https://scikit-learn.org/stable/auto_examples/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Regression,supervised_learning.html#supervised-learning,https://scikit-learn.org/stable/supervised_learning.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,SVR,modules/svm.html#svm-regression,https://scikit-learn.org/stable/modules/svm.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,nearest neighbors,modules/neighbors.html#regression,https://scikit-learn.org/stable/modules/neighbors.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,random forest,modules/ensemble.html#forest,https://scikit-learn.org/stable/modules/ensemble.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,more...,supervised_learning.html#supervised-learning,https://scikit-learn.org/stable/supervised_learning.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Examples,auto_examples/index.html#examples,https://scikit-learn.org/stable/auto_examples/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Clustering,modules/clustering.html#clustering,https://scikit-learn.org/stable/modules/clustering.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,k-Means,modules/clustering.html#k-means,https://scikit-learn.org/stable/modules/clustering.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,spectral clustering,modules/clustering.html#spectral-clustering,https://scikit-learn.org/stable/modules/clustering.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,mean-shift,modules/clustering.html#mean-shift,https://scikit-learn.org/stable/modules/clustering.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,more...,modules/clustering.html#clustering,https://scikit-learn.org/stable/modules/clustering.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Examples,auto_examples/index.html#cluster-examples,https://scikit-learn.org/stable/auto_examples/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Dimensionality reduction,modules/decomposition.html#decompositions,https://scikit-learn.org/stable/modules/decomposition.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,PCA,modules/decomposition.html#pca,https://scikit-learn.org/stable/modules/decomposition.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,feature selection,modules/feature_selection.html#feature-selection,https://scikit-learn.org/stable/modules/feature_selection.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,non-negative matrix factorization,modules/decomposition.html#nmf,https://scikit-learn.org/stable/modules/decomposition.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,more...,modules/decomposition.html#decompositions,https://scikit-learn.org/stable/modules/decomposition.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Examples,auto_examples/index.html#decomposition-examples,https://scikit-learn.org/stable/auto_examples/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Model selection,model_selection.html#model-selection,https://scikit-learn.org/stable/model_selection.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,grid search,modules/grid_search.html#grid-search,https://scikit-learn.org/stable/modules/grid_search.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,cross validation,modules/cross_validation.html#cross-validation,https://scikit-learn.org/stable/modules/cross_validation.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,metrics,modules/model_evaluation.html#model-evaluation,https://scikit-learn.org/stable/modules/model_evaluation.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,more...,model_selection.html,https://scikit-learn.org/stable/model_selection.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Examples,auto_examples/index.html#model-selection,https://scikit-learn.org/stable/auto_examples/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Preprocessing,modules/preprocessing.html#preprocessing,https://scikit-learn.org/stable/modules/preprocessing.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,preprocessing,modules/preprocessing.html#preprocessing,https://scikit-learn.org/stable/modules/preprocessing.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,feature extraction,modules/feature_extraction.html#feature-extraction,https://scikit-learn.org/stable/modules/feature_extraction.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,more...,modules/preprocessing.html#preprocessing,https://scikit-learn.org/stable/modules/preprocessing.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Examples,auto_examples/index.html#preprocessing,https://scikit-learn.org/stable/auto_examples/index.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,What's new(Changelog),https://scikit-learn.org/dev/whats_new.html,https://scikit-learn.org/dev/whats_new.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v1.1.html#version-1-1-1,https://scikit-learn.org/stable/whats_new/v1.1.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v1.1.html#version-1-1-0,https://scikit-learn.org/stable/whats_new/v1.1.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v1.0.html#version-1-0-2,https://scikit-learn.org/stable/whats_new/v1.0.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v1.0.html#version-1-0-1,https://scikit-learn.org/stable/whats_new/v1.0.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v1.0.html#version-1-0,https://scikit-learn.org/stable/whats_new/v1.0.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.24.html#version-0-24-2,https://scikit-learn.org/stable/whats_new/v0.24.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.24.html#version-0-24-1,https://scikit-learn.org/stable/whats_new/v0.24.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.24.html#version-0-24-0,https://scikit-learn.org/stable/whats_new/v0.24.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.23.html#version-0-23-2,https://scikit-learn.org/stable/whats_new/v0.23.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.23.html#version-0-23-1,https://scikit-learn.org/stable/whats_new/v0.23.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.23.html#version-0-23-0,https://scikit-learn.org/stable/whats_new/v0.23.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.22.html#version-0-22-2,https://scikit-learn.org/stable/whats_new/v0.22.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.22.html#version-0-22-1,https://scikit-learn.org/stable/whats_new/v0.22.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Changelog,whats_new/v0.22.html#version-0-22-0,https://scikit-learn.org/stable/whats_new/v0.22.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Release Highlights,auto_examples/release_highlights/plot_release_highlights_0_22_0.html,https://scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_0_22_0.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,authors,about.html#people,https://scikit-learn.org/stable/about.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,contributing,https://scikit-learn.org/dev/developers/contributing.html,https://scikit-learn.org/dev/developers/contributing.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,related projects,related_projects.html,https://scikit-learn.org/stable/related_projects.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,FAQ,faq.html,https://scikit-learn.org/stable/faq.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,stackoverflow,https://stackoverflow.com/questions/tagged/scikit-learn,https://stackoverflow.com/questions/tagged/scikit-learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,mailing list,https://mail.python.org/mailman/listinfo/scikit-learn,https://mail.python.org/mailman/listinfo/scikit-learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,gitter.im/scikit-learn,https://gitter.im/scikit-learn/scikit-learn,https://gitter.im/scikit-learn/scikit-learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,blog.scikit-learn.org,https://blog.scikit-learn.org,https://blog.scikit-learn.org
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,calendar,https://blog.scikit-learn.org/calendar/,https://blog.scikit-learn.org/calendar/
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,@scikit_learn,https://twitter.com/scikit_learn,https://twitter.com/scikit_learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,@sklearn_commits,https://twitter.com/sklearn_commits,https://twitter.com/sklearn_commits
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,linkedin/scikit-learn,https://www.linkedin.com/company/scikit-learn,https://www.linkedin.com/company/scikit-learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,youtube.com/scikit-learn,https://www.youtube.com/channel/UCJosFjYm0ZYVUARxuOZqnnw/playlists,https://www.youtube.com/channel/UCJosFjYm0ZYVUARxuOZqnnw/playlists
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,@scikitlearnofficial,https://www.facebook.com/scikitlearnofficial/,https://www.facebook.com/scikitlearnofficial/
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,@scikitlearnofficial,https://www.instagram.com/scikitlearnofficial/,https://www.instagram.com/scikitlearnofficial/
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,@scikit.learn,https://www.tiktok.com/@scikit.learn,https://www.tiktok.com/@scikit.learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,PSF's code of conduct.,https://www.python.org/psf/conduct/,https://www.python.org/psf/conduct/
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,"Help us,donate!",https://numfocus.org/donate-to-scikit-learn,https://numfocus.org/donate-to-scikit-learn
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,Cite us!,about.html#citing-scikit-learn,https://scikit-learn.org/stable/about.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,More testimonials,testimonials/testimonials.html,https://scikit-learn.org/stable/testimonials/testimonials.html
https://scikit-learn.org/stable/index.html,scikit-learn: machine learning in Python — scikit-learn 1.1.1 documentation,27767,scikit-learn development and maintenance are financially supported by,about.html#funding,https://scikit-learn.org/stable/about.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,User Guide,user_guide.html,https://scikit-learn.org/stable/user_guide.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,API,modules/classes.html,https://scikit-learn.org/stable/modules/classes.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Examples,auto_examples/index.html,https://scikit-learn.org/stable/auto_examples/index.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Community,https://blog.scikit-learn.org/,https://blog.scikit-learn.org/
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Getting Started,getting_started.html,https://scikit-learn.org/stable/getting_started.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Tutorial,tutorial/index.html,https://scikit-learn.org/stable/tutorial/index.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,What's new,whats_new/v1.1.html,https://scikit-learn.org/stable/whats_new/v1.1.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Glossary,glossary.html,https://scikit-learn.org/stable/glossary.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Development,https://scikit-learn.org/dev/developers/index.html,https://scikit-learn.org/dev/developers/index.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,FAQ,faq.html,https://scikit-learn.org/stable/faq.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Support,support.html,https://scikit-learn.org/stable/support.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Related packages,related_projects.html,https://scikit-learn.org/stable/related_projects.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Roadmap,roadmap.html,https://scikit-learn.org/stable/roadmap.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,About us,about.html,https://scikit-learn.org/stable/about.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,GitHub,https://github.com/scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Other Versions and Download,https://scikit-learn.org/dev/versions.html,https://scikit-learn.org/dev/versions.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Getting Started,getting_started.html,https://scikit-learn.org/stable/getting_started.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Tutorial,tutorial/index.html,https://scikit-learn.org/stable/tutorial/index.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,What's new,whats_new/v1.1.html,https://scikit-learn.org/stable/whats_new/v1.1.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Glossary,glossary.html,https://scikit-learn.org/stable/glossary.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Development,https://scikit-learn.org/dev/developers/index.html,https://scikit-learn.org/dev/developers/index.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,FAQ,faq.html,https://scikit-learn.org/stable/faq.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Support,support.html,https://scikit-learn.org/stable/support.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Related packages,related_projects.html,https://scikit-learn.org/stable/related_projects.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Roadmap,roadmap.html,https://scikit-learn.org/stable/roadmap.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,About us,about.html,https://scikit-learn.org/stable/about.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,GitHub,https://github.com/scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Other Versions and Download,https://scikit-learn.org/dev/versions.html,https://scikit-learn.org/dev/versions.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Prev,preface.html,https://scikit-learn.org/stable/preface.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Up,preface.html,https://scikit-learn.org/stable/preface.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Next,faq.html,https://scikit-learn.org/stable/faq.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,cite us,about.html#citing-scikit-learn,https://scikit-learn.org/stable/about.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Building the package from source,developers/advanced_installation.html#install-bleeding-edge,https://scikit-learn.org/stable/developers/advanced_installation.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,https://www.python.org,https://www.python.org/,https://www.python.org/
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,homebrew,https://brew.sh/,https://brew.sh/
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,https://www.python.org,https://www.python.org,https://www.python.org
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,Anaconda or miniconda,https://docs.conda.io/projects/conda/en/latest/user-guide/install/,https://docs.conda.io/projects/conda/en/latest/user-guide/install/
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,miniforge,https://https://github.com/conda-forge/miniforge#miniforge,https://https://github.com/conda-forge/miniforge
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,virtual environment (venv),https://docs.python.org/3/tutorial/venv.html,https://docs.python.org/3/tutorial/venv.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,conda environment,https://docs.conda.io/projects/conda/en/latest/user-guide/tasks/manage-environments.html,https://docs.conda.io/projects/conda/en/latest/user-guide/tasks/manage-environments.html
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,https://github.com/conda-forge/miniforge,https://github.com/conda-forge/miniforge,https://github.com/conda-forge/miniforge
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,https://github.com/scikit-learn/scikit-learn/issues/19137,https://github.com/scikit-learn/scikit-learn/issues/19137,https://github.com/scikit-learn/scikit-learn/issues/19137
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,official repositories,https://www.archlinux.org/packages/?q=scikit-learn,https://www.archlinux.org/packages/?q=scikit-learn
https://scikit-learn.org/stable/install.html,Installing scikit-learn — scikit-learn 1.1.1 documentation,40153,pkgsrc-wip,http://pkgsrc-wip.sourceforge.net/,http://pkgsrc-wip.sourceforge.net/
